screen_name,created_at,tweet_id,text,extended_tweet,in_reply_to_screen_name,in_reply_to_status_id,retweet_count,favorite_count,truncated,language
MylanNews,2/10/2020 15:08,1.22689E+18,"With locations around the globe, we offer meaningful opportunities that will empower you – partnering with our team… https://t.co/XPsxmONPpm","With locations around the globe, we offer meaningful opportunities that will empower you – partnering with our team… https://t.co/XPsxmONPpm",,,2,9,,en
MMC_Global,6/18/2020 17:25,1.27367E+18,One of the greatest concerns for companies post #COVID19 are new working patterns which may increase #cyberattacks… https://t.co/O4EDuSBTI5,One of the greatest concerns for companies post #COVID19 are new working patterns which may increase #cyberattacks… https://t.co/O4EDuSBTI5,,,4,1,,en
NetApp,2/4/2020 9:30,1.22463E+18,Couldn’t join us for #NetAppINSIGHT? Tune into the livestream of the keynote so you don’t miss out on any of the ex… https://t.co/1igRxNr4Pf,Couldn’t join us for #NetAppINSIGHT? Tune into the livestream of the keynote so you don’t miss out on any of the ex… https://t.co/1igRxNr4Pf,,,4,192,,en
DiscoveryIncTV,5/15/2020 14:00,1.2613E+18,It’s #EndangeredSpeciesDay! Animals are being killed at alarming rates to fuel massive consumer demand for their bo… https://t.co/yjRlieN7Gb,It’s #EndangeredSpeciesDay! Animals are being killed at alarming rates to fuel massive consumer demand for their bo… https://t.co/yjRlieN7Gb,,,1,3,,en
NetApp,4/16/2020 15:00,1.2508E+18,"Mountain man and chief technologist, @IngoFuchs, wants to make sure you know about his featured session at… https://t.co/Gw9htDE9Hj","Mountain man and chief technologist, @IngoFuchs, wants to make sure you know about his featured session at… https://t.co/Gw9htDE9Hj",,,9,30,,en
DukeEnergy,2/17/2020 14:30,1.22941E+18,"From solar farms to biogas facilities, follow our spokesperson @DE_RandyW for the latest clean energy and emerging… https://t.co/rwU5kEBO9P","From solar farms to biogas facilities, follow our spokesperson @DE_RandyW for the latest clean energy and emerging… https://t.co/rwU5kEBO9P",,,2,8,,en
TiffanyAndCo,5/16/2020 18:29,1.26173E+18,Roll up your sleeves. One piece from the new Tiffany T1 collection makes a statement; two or more makes them wish t… https://t.co/3Vz3MaX2ol,Roll up your sleeves. One piece from the new Tiffany T1 collection makes a statement; two or more makes them wish t… https://t.co/3Vz3MaX2ol,,,21,183,,en
Paycom,5/10/2020 15:00,1.2595E+18,"With technological advancements changing the workplace, how can technology lead organizational success?… https://t.co/r0jMoiUNhx","With technological advancements changing the workplace, how can technology lead organizational success?… https://t.co/r0jMoiUNhx",,,0,1,,en
GallagherGlobal,3/2/2020 22:45,1.23461E+18,"Take part in our research to see how employers are addressing workforce challenges, and how you can take action to… https://t.co/jYUZP6mVMM","Take part in our research to see how employers are addressing workforce challenges, and how you can take action to… https://t.co/jYUZP6mVMM",,,3,6,,en
DominionEnergy,4/22/2020 22:18,1.25309E+18,"If you and your family members are all working from home, tell your new ""co-workers"" this tip to save on your energ… https://t.co/wQ0eR0NXw3","If you and your family members are all working from home, tell your new ""co-workers"" this tip to save on your energ… https://t.co/wQ0eR0NXw3",,,1,3,,en
MicrochipTech,4/21/2020 17:30,1.25265E+18,Need a quick explanation of Microchip’s TÜV SÜD-certified MPLAB® Tools and Functional Safety Ready Devices? This sh… https://t.co/VuaqiiCnud,Need a quick explanation of Microchip’s TÜV SÜD-certified MPLAB® Tools and Functional Safety Ready Devices? This sh… https://t.co/VuaqiiCnud,,,4,6,,en
QorvoInc,6/1/2020 16:39,1.2675E+18,"Congrats to the winners of our 2020 IDP Sales Awards – Midoriya, @RFMWLtd, Ralf Becker of Redtree Solutions, and dB… https://t.co/I2L8XQ0kFE","Congrats to the winners of our 2020 IDP Sales Awards – Midoriya, @RFMWLtd, Ralf Becker of Redtree Solutions, and dB… https://t.co/I2L8XQ0kFE",,,1,3,,en
FOXTV,2/20/2020 1:52,1.23031E+18,"I'm peeling the music, #BananaMask. #TheMaskedSinger 

(Can't believe I used that pun...) https://t.co/qAvvXm2zrn","I'm peeling the music, #BananaMask. #TheMaskedSinger 

(Can't believe I used that pun...) https://t.co/qAvvXm2zrn",,,22,107,,en
MorganStanley,4/16/2020 22:29,1.25091E+18,Following careful review of their presentations and Q&amp;A with an esteemed group of judges from the sustainable inves… https://t.co/c9Adtcrmta,Following careful review of their presentations and Q&amp;A with an esteemed group of judges from the sustainable inves… https://t.co/c9Adtcrmta,,,0,7,,en
flir,1/7/2020 20:25,1.21464E+18,Great crowd for the first show of the day! Be sure to be back by 1:30 to learn about filmmaking with #FLIR cameras.… https://t.co/DKhg3qsYFV,Great crowd for the first show of the day! Be sure to be back by 1:30 to learn about filmmaking with #FLIR cameras.… https://t.co/DKhg3qsYFV,,,1,4,,en
CharlesSchwab,6/24/2020 17:07,1.27584E+18,Charles Schwab Ranks Highest in J.D. Power 2020 U.S. Retirement Plan Participant Satisfaction Study in the Large Pl… https://t.co/O5F3nvJbO4,Charles Schwab Ranks Highest in J.D. Power 2020 U.S. Retirement Plan Participant Satisfaction Study in the Large Pl… https://t.co/O5F3nvJbO4,,,3,2,,en
SPGlobal,3/18/2020 13:40,1.24027E+18,From @SPGMarketIntel: South Korean banks sufficiently capitalized to absorb #coronavirus #COVID19 shock:… https://t.co/vgMjLlk2mW,From @SPGMarketIntel: South Korean banks sufficiently capitalized to absorb #coronavirus #COVID19 shock:… https://t.co/vgMjLlk2mW,,,0,0,,en
TysonFoods,3/20/2020 21:13,1.24111E+18,"Without the pipeline of high quality livestock from our supply partners, we would not be able to deliver on meeting… https://t.co/kEGU2x2rvO","Without the pipeline of high quality livestock from our supply partners, we would not be able to deliver on meeting… https://t.co/kEGU2x2rvO",,,3,14,,en
Paycom,2/10/2020 15:08,1.22689E+18,"When managers are pulled from their desks, administrative tasks can pile up. With Manager on-the-Go, leaders can ta… https://t.co/NXobL9DakF","When managers are pulled from their desks, administrative tasks can pile up. With Manager on-the-Go, leaders can ta… https://t.co/NXobL9DakF",,,1,1,,en
LamResearch,4/21/2020 20:30,1.2527E+18,How do online #STEM classes compare to the classroom? ⚗️🔬🧫🧪  @Cornell explains the differences in cost and function… https://t.co/S9ljaM8i1Y,How do online #STEM classes compare to the classroom? ⚗️🔬🧫🧪  @Cornell explains the differences in cost and function… https://t.co/S9ljaM8i1Y,,,1,1,,en
Cognizant,2/24/2020 13:00,1.23193E+18,I do see a big opportunity to grow double-digit in international markets says CEO Brian Humphries via @timesofindia… https://t.co/bQMJhL2Xll,I do see a big opportunity to grow double-digit in international markets says CEO Brian Humphries via @timesofindia… https://t.co/bQMJhL2Xll,,,2,21,,en
firstenergycorp,3/2/2020 21:28,1.23459E+18,❗❗❗ Customers who are behind on their accounts receive written notices of a possible disconnection and how to preve… https://t.co/ffp9efjrar,❗❗❗ Customers who are behind on their accounts receive written notices of a possible disconnection and how to preve… https://t.co/ffp9efjrar,,,1,3,,en
JuniperNetworks,6/11/2020 17:12,1.27113E+18,How did we help @tsystemscom consolidate + modernize 45 global data centers &amp; achieve its goals? 💫 Take a look.… https://t.co/KQUPLqmJuC,How did we help @tsystemscom consolidate + modernize 45 global data centers &amp; achieve its goals? 💫 Take a look.… https://t.co/KQUPLqmJuC,,,2,4,,en
Cognizant,2/9/2020 5:01,1.22637E+18,We’re helping to engineer the digital world for better outcomes—and we want to share some of our latest thinking wi… https://t.co/lsm4Ty5JiD,We’re helping to engineer the digital world for better outcomes—and we want to share some of our latest thinking wi… https://t.co/lsm4Ty5JiD,,,1,10,,en
F5Networks,3/3/2020 15:10,1.23486E+18,"""Facebook revamps Messenger, cuts code from 1.7 million lines to 360,000"": https://t.co/GOZnbCWKci via @ZDNet","""Facebook revamps Messenger, cuts code from 1.7 million lines to 360,000"": https://t.co/GOZnbCWKci via @ZDNet",,,2,4,,en
DukeRealty,6/1/2020 12:11,1.26743E+18,Don't miss your chance to pick up a gift card when you visit @DukeRealty's Miami 27 Business Park and send… https://t.co/BPczwWw6Kh,Don't miss your chance to pick up a gift card when you visit @DukeRealty's Miami 27 Business Park and send… https://t.co/BPczwWw6Kh,,,0,2,,en
DollarGeneral,3/1/2020 14:00,1.23412E+18,See our Weekly Ad to call dibs on all the latest deals. #SaveMore #HugeSavings #DollarGeneral… https://t.co/B1ATdBNRyb,See our Weekly Ad to call dibs on all the latest deals. #SaveMore #HugeSavings #DollarGeneral… https://t.co/B1ATdBNRyb,,,3,7,,en
nielsen,2/3/2020 20:29,1.22443E+18,"We'll be attending @iab's Annual Leadership Meeting in California 🌴 Feb 9th -11th, highlighting the next wave of di… https://t.co/ptG2sK4gS5","We'll be attending @iab's Annual Leadership Meeting in California 🌴 Feb 9th -11th, highlighting the next wave of di… https://t.co/ptG2sK4gS5",,,1,3,,en
MMC_Global,5/6/2020 14:00,1.25803E+18,"May this 7pm tradition never stop! Thank you to our #nurses, #doctors and all essential workers, not only in #NYC,… https://t.co/96pAGvpzEw","May this 7pm tradition never stop! Thank you to our #nurses, #doctors and all essential workers, not only in #NYC,… https://t.co/96pAGvpzEw",,,0,6,,en
nscorp,2/24/2020 14:32,1.23195E+18,John C. Huffard Jr. and Christopher T. Jones elected to Norfolk Southern $NSC board of directors. https://t.co/EnNNJ8IBuC,John C. Huffard Jr. and Christopher T. Jones elected to Norfolk Southern $NSC board of directors. https://t.co/EnNNJ8IBuC,,,2,6,,en
keybank,5/14/2020 17:55,1.26099E+18,"Earlier this year, 120 KeyBank volunteers and 11 community nonprofits came together for our 15th annual Super Refun… https://t.co/Ed249iyE5F","Earlier this year, 120 KeyBank volunteers and 11 community nonprofits came together for our 15th annual Super Refun… https://t.co/Ed249iyE5F",,,0,3,,en
TheAESCorp,1/3/2020 18:32,1.21317E+18,"Together with @Google, we announced a 10-year strategic alliance in 2019 to accelerate the future of #energy. We pl… https://t.co/Wg4ThXXdUc","Together with @Google, we announced a 10-year strategic alliance in 2019 to accelerate the future of #energy. We pl… https://t.co/Wg4ThXXdUc",,,8,32,,en
AlexionPharma,1/30/2020 13:33,1.22288E+18,"“A unified team is a powerful one.” Róisín Armstrong, VP, Global Development Team Leader, shares her thoughts on bu… https://t.co/afrxQ9afzW","“A unified team is a powerful one.” Róisín Armstrong, VP, Global Development Team Leader, shares her thoughts on bu… https://t.co/afrxQ9afzW",,,0,5,,en
F5Networks,1/27/2020 17:41,1.22185E+18,Join us this afternoon for the F5 Networks Q1 FY2020 Earnings Call and Webcast: https://t.co/nc8SPmNrry $FFIV,Join us this afternoon for the F5 Networks Q1 FY2020 Earnings Call and Webcast: https://t.co/nc8SPmNrry $FFIV,,,0,2,,en
WhirlpoolCorp,6/10/2020 13:05,1.2707E+18,Today at 2pm ET we're co-hosting the #KBTribeChat with @PCBC_TheShow on designing for small spaces. RT if you're jo… https://t.co/tjjmBGCgpO,Today at 2pm ET we're co-hosting the #KBTribeChat with @PCBC_TheShow on designing for small spaces. RT if you're jo… https://t.co/tjjmBGCgpO,,,3,8,,en
Broadridge,1/29/2020 15:00,1.22253E+18,#AssetManagers: Too many versions of the same content floating around? A manual content management approach won’t h… https://t.co/GSehhOI3XY,#AssetManagers: Too many versions of the same content floating around? A manual content management approach won’t h… https://t.co/GSehhOI3XY,,,1,0,,en
TiffanyAndCo,2/17/2020 0:00,1.22919E+18,For your main squeeze. Tiffany diamonds are always in season. Shop Tiffany True® and discover more:… https://t.co/0L3b8766ao,For your main squeeze. Tiffany diamonds are always in season. Shop Tiffany True® and discover more:… https://t.co/0L3b8766ao,,,53,422,,en
LiveNation,3/29/2020 23:01,1.2444E+18,"Just 2 hours until we watch some of our favorite artists LIVE from @iHeartRadio's Living Room Concert. 

Who are yo… https://t.co/fTKcNsjTLk","Just 2 hours until we watch some of our favorite artists LIVE from @iHeartRadio's Living Room Concert. 

Who are yo… https://t.co/fTKcNsjTLk",,,8,50,,en
DuPont_News,2/11/2020 22:00,1.22735E+18,#Microbiome researcher Henna-Maria Uusitupa believes microbes you're born may affect your lifelong health. At DuPon… https://t.co/XFENis80gt,#Microbiome researcher Henna-Maria Uusitupa believes microbes you're born may affect your lifelong health. At DuPon… https://t.co/XFENis80gt,,,1,8,,en
LamResearch,2/6/2020 22:20,1.22554E+18,#LamResearch is hiring! Attend our job fair with @Acara_Solutions to interview for one of our 100 production assemb… https://t.co/4rTuOokF9P,#LamResearch is hiring! Attend our job fair with @Acara_Solutions to interview for one of our 100 production assemb… https://t.co/4rTuOokF9P,,,0,2,,en
Adobe,1/25/2020 22:11,1.22119E+18,"A wonderful @femalequotient panel at #Sundance today with our CMO @alewnes, featuring a discussion on how technolog… https://t.co/pG2WmUK9aW","A wonderful @femalequotient panel at #Sundance today with our CMO @alewnes, featuring a discussion on how technolog… https://t.co/pG2WmUK9aW",,,5,30,,en
DTE_Energy,5/27/2020 14:50,1.26566E+18,"By 2023, 100% of @GM DTE-supplied facilities in SE Michigan will be powered by wind or solar. Thank you, @GM for pa… https://t.co/NTRKXhOJ3C","By 2023, 100% of @GM DTE-supplied facilities in SE Michigan will be powered by wind or solar. Thank you, @GM for pa… https://t.co/NTRKXhOJ3C",,,2,7,,en
Chubb,1/14/2020 14:30,1.21709E+18,"As businesses continue to expand across borders in Africa, they face a number of geopolitical threats, from politic… https://t.co/kxNudUlGjt","As businesses continue to expand across borders in Africa, they face a number of geopolitical threats, from politic… https://t.co/kxNudUlGjt",,,3,9,,en
